,Text,Labelled_topic
2787,"Well I bought this item before and enjoyed it immensely. Pink Salmon is very good for you.  This time I ordered again, received ALBACORE TUNA INSTEAD OF PINK SALMON. AMAZON DOES NOT DO RETURNS ON GROCERIES SUCH AS THESE, EVEN IF NOT OPENED THAT I CAN SEE. I sent personally an email to Raincoast Trading Company based in Canada, also left a phone message as well. Delayed response, but finally got emails and they were courteous but they redirected me to try help center to get credit and get the correct item. Gone through hoops in the help center of Amazon to no avail. Until I found the Toll Free Amazon phone number, Amazon LLC confirmed they can not accept the return, but will send the correct item promptly. We shall see, awaiting a replacement item. A minor complaint they are smaller can sizes than the normal pink salmon I am used to ordering. Anyone want some tuna? O well.  P.S. Updated  review Sept 30th 2009, I finally got the ordered item, partly because the Amazon rep corrected it when I called in and sent it fast! BTW, it cost me a Toll Call to Canada to the company without a prompt reply. That just added insult to injury. Well I was able to order from a different merchant through Amazon. Thank you Amazon for coming through :)",4
2788,"Great meal replacement drink that tastes great!  You get plenty of protein and other vital nutrients.  I prepare one of these whenever I'm on the go and I won't have to worry about missing a meal.  The best bang for your buck, especially if you subscribe to the Amazon subscribe and save program.",4
2789,This is really delicious and not something you can find in the local grocery store.  If you did it would be very expensive and a much smaller quantity.  This is a good deal and super easy to use.,4
2794,"This would have gotten 5 stars but I decided 4 due to the fact it is pricey and I feel it could be more reasonably priced than it is.  Otherwise, I was hoping it would be my answer to a saltine cracker that I miss so much due to being gluten-intolerant.  I was very pleasantly surprised.  The cracker was very tasty and had a nice crunch.  It is perfect to crumble in tomato soup or to eat plain or with anything on it.  I really love this product.  It makes a great snack when I just have to have something to crunch on:)",4
2796,Everyone that tastes these chips LOVE THEM!!!!!!!!! They all ask where they can get them.  Thank you for the email on when they were back in stock. I will be ordering more. My grandkids @ children raid the cupboards for them when they come by.,4
2800,You can smell the spinach! It seems fresh and tastes wonderful. I fed it to my 2nd son when we were on the go during his babyfood stage and gave it to my preschooler as a snack. Now both often reach for these as a snack and I'm happy to offer them something other than cheerios or graham crackers when we're on the go.,4
2808,Love these cookies my Son asks me to heat one for him in the microwave for about 15 sec its soooo good that way gives it the freshly baked feel...I always make sure to keep in stock in my home...they are also individually packed do makes it easy to carry along in my bag,4
2815,"Left a review for a bird feeder on this product accidentally. Sorry for any confusion. Great product, btw. Really enjoy the 2 oz packs to take into work.",4
2817,"The maple syrup tastes really good and sweet. I use it in cooking and on pancakes. A good deal,I will buy it again.I like supporting a US family company too.",4
2820,"I bought this for my fiance for Valentine's day, and he actually got me the same thing at the store. The ones I ordered taste so much better! Super fresh! Absolutely addicting.",4
2827,"PRO:  THIS COFFEE IS GREAT IT IS ONE OF THE BETTER ONES I HAVE TRIED AND I HAVE TRIED OVER 35 BRANDS, OVERALL I WOULD give it a rating 2 from 1 to 10. WOULD HIGHLY RECOMMEND. CON: I FEEL IT IS A BIT PRICEY.",4
2828,"My dad loves this product, the local stores sell one small box for an excess of $5.00 for one 8oz box.  He eats this desert everyday now that we have enough.  It tastes just as good as the store bought product for a fraction of the cost.  Great Product!",4
2830,"I was skeptical to buy this because I've bought ""cheap"" coffee before I'm always disappointed with its taste.  This tastes great and the environmental factor is just a bonus for me!",4
2836,I purchased this as a present but it doesn't come As shown in the picture.  It is little white bags with the flavor written on them.  Someone receiving it as a gift wouldn't even know what it was unless I explained it to them. Will be returning.,4
2837,"The purchase and receipt of the box of chocolates was very good, and made my home in plenty of time for Christmas.  The box was opened the day after new years.  The cholocates were discolored and dry.  The box had expired two months before I made the order.  I made a complaint with Amazon which was resolved in a few days with full credit to my charge card.  This company wanted me to mail them back the chocolates which i had saved along with the wrapper.  They would not reply back to my inquiry as to who would pay for the shipping the chocolates back to the seller. I still have the out of date and bad box of cholocate and will keep them for inspection for the next month or so.  Then trash can.",4
