,Text,Labelled_topic
2639,"I love shrimp chips and I love healthier alternatives as well so I thought these would be a match made in heaven. Not so much. The flavors were too strong most of the time (I am a huge fan of pepper but even I had a hard time enjoying the salt & pepper flavor and the salt and vinegar made me shudder with each bite because of how strong the vinegar flavor is -- and this is from someone who currently lives in the UK and enjoys all types of vinegar crisps here) and too bleh in others. The only flavors that my husband and I both liked were the bbq and sour cream and onion and we didn't enjoy them enough to want to buy these again.  I wish these were as good as all the hoopla regarding them said but we still have 15 bags of these in our cabinet four months later uneaten so needless to say, I will be giving these away and avoiding them from now on.",2
2647,"Excellent product and excellent service from this seller. Lime pickle is a must-have relish as part of an Indian feast, but my favorite everyday use is as a garnish to tuna salad.",2
2650,"I haven't recieved the noodles yet, but I'm very impressed with the price! With my sights set on making a soba dish, I headed to the grocery store to find that an eight-ounce package of Soba noodles was selling for $7. And my recipe called for twelve ounces! I just could not see paying $14 for a simple noodle dish. As an experiment, I bought one package of soba noodles, and one $3 package of Udon to see if the soba noodles were really necessary. The soba noodles were significantly better for this dish, so I was resigned to have to pay so much for my yummy dish.  Then I came here to and found that I can get a larger package of noodles for a little over $3 per package (after shipping)! I was very pleased. I hope they taste good! I'll be back for more, as I think I'm becoming addicted to Soba noodles!",2
2651,"I have always made fresh coconut cake - filtering the coconut milk & grating the ""meat"" myself. These cupcakes are as close as you can come to ones made from a fresh coconut. As with most baked goods, if you let them sit a while (say at least 4-6) hours the flavor is even more intense -- of course, they have lots of butter in them, so how can they NOT be good!",2
2652,This is my favorite hot sauce. I buy it locally and love the flavor that they all have. Hopefully the other flavors will show up on amazon for people to enjoy! My favorites are the medium and pineapple flavored ones so far. Thank you for making a flavorful hot sauce!,2
2653,"I honestly was scared of ordering this as some of the reviews are less than positive about the taste but seriously, it is good! If you are already a vegetarian or if veggies are a primary part of your daily diet you will have no problem with the taste, it's like eating sweet fresh grass. It is gritty but it doesn't bother me at all.",2
2656,"I found it much tastier than the plain tuna pouches out there. Excellent quality, and no need to 'dress it up'.  I put it the micro on about 20% power for 1 minute and Shazam!  I believe a little heating brings out the flavor.",2
2664,"Delicious tuna that is low in mercury and line caught.  This is skipjack tuna, which is dark in color, low in mercury and has a sushi like taste.  Try it and you'll be hooked (pun intended).",2
2667,Great tasting mild mustard. Is excellent on sandwiches. Don't buy if you like your mustard hot and spicy. Also its organic!,2
2676,"Gluten free pasta can be less than acceptable- this brand of pasta tastes just like regular pasta. Even my husband, who is not gluten free, loves the taste. I have tried all the styles of their brown rice pasta- Excellent!",2
2677,Ordered this a few months ago only to find it is just basically lactic acid.  Read the ingredients.  The main label says olive juice by no such thing.  I am going to suggest that Amazon take this off the website.,2
2691,"great taste the only complait is that they are a little big in size to put in everyone mouth , they should of made them a little smaller and thicker",2
2693,"I found this Fajita sauce and the related Chimichurri sauce at a local Global Foods mart, but after using the bottles up, my wife recycled them and I had forgotten the brand name.  So I spent the next 6 months looking for them ever time we went grocery shopping - apparently the local mart stopped carrying them.  Needless to say, I bought lots of Chimichurri sauce brands - most of which were not nearly as delicious as I recalled this brand to be - until on a whim I looked up ""chimichurri"" here on Amazon.  Needless to say, as soon as I saw the World Harbors label, I recognized the brand again! :-)  Anyway, whenever I make burritos or tacos, I add either the chimichurri or fajita sauce and my family & guests now think I should go into the restaurant business! :-P",2
2699,"If you're looking for authentic, Thai curry, this is it.  After you've made the dish a few times, you can tailor it to your liking.  We like it VERY spicy, so we're generous with the portions, and add chili flakes and a little madras curry powder.  Buy with confidence, and keep your pantry stocked!",2
2702,If you like goat cheese and smoked cheeses you will love this.  It has a very smokey creamy flavor.  Try it spread on crackers with a little black truffle oil.,2
2704,"Mmm...this boxed macaroni and cheese kit is great. The cheese sauce is smooth and creamy and there is just enough ro-tel included to give the mac some kick-without making it runny. As a bonus, it only takes about 15 mins. to prepare.  Note: The ro-tel isn't mixed in with the cheese sauce, so you can add as much or as little of the tomato sauce as you'd like to the mac-or just skip it and use it in another dish. You could just add the tomato sauce to your portion if the kiddies don't like tomatoes. (Note: One box only makes 2 servings, unless you have tiny eaters).  Try it!",2
2708,"I bought my first jar of Kraft's Vegemite (the Australian brand) and I must say the flavor is strong, salty, and slightly bitter.  Every morning I have a bit of Vegemite on my buttered toast.  I have quickly become very fond of this new morning ritual.  It is an excellent source of folic acid and B Vitamins.  I recommend that you experience the flavor sensation for yourself.",2
