,Text,Labelled_topic
2859,"Pros: not overly sweet like some juice drinks   no caffeine   no corn sweeteners (if that matters to you) Cons:  expensive for the size (8.3 ounces)   can't taste the orange or tangerine juices in it   lots of calories  I grew up eating oranges and tangerines off my grandparents' trees.  I was surprised that I couldn't taste those flavors in this drink, but then I looked at the ingredient list on the can and those were the juices that were used in the smallest amounts - probably to keep the cost down.  I'll stick to the Sobe low-cal drinks and the 10 calorie Vitamin Water because 1 - they are cheaper and  2 - I'd rather save up my daily allotment of calories for something with more flavor.",1
2861,"I was looking for a water mix-in without artificial sweetners. This uses Stevia, which I use at home. Just what I was looking for. It has fruit punch taste with tons of Vitamin C to boot.",1
2863,"I have purchased locally many other flavors of Da Vinci syrups, and ordered blueberry online to try it, because it isnt available locally- and I love blueberry! Well, this was a disappointment to me- very very sugary sweet with little blueberry flavor; not to mention I paid 4x what I would pay locally. #very disappointed",1
2866,"I could not finish this drink, it is like drinking orange syrup. It may not have any added sugar in it but one can of 8.3 ounces has 34 sugar grams and 36 carbs. I'll stick to water when I want to quench my thirst!",1
2870,"I'm an avid hot chocolate drinker, and this is just doesn't measure up.  It reminds me of the sugar free Swiss Miss.  No matter what size you set your cup on, it's just missing that cocoa flavor.  Maybe the dark chocolate would be better.  I personally like the Cafe Escapes Milk Chocolate better!  I bought a 24 pack, and then I was able to find it at my local grocery store, so I bought another one.  Now, I'm stuck with the 24 pack.",1
2873,I HAVE BOUGHT THIS PRODUCT BEFORE. THESE SNACKS ARE CRISP AND GREAT TASTING. ALSO LOW IN CALORIES. I RECOMMEND THEM HIGHLY. THEY ARE SHIPPED ALMOST INSTANTLY AND ARRIVE WITHIN A FEW DAYS.,1
2876,Listen if you want a good taste and hot. This the stuff! It won't melt your eyes out .but it is too hot to take straight . One dab will do ya on a bite of pizza!,1
2880,"What can I say that you probably don't already know?  It's Monster, a caffeine drink that is mostly sugar water.  The problem is that I can find this MUCH cheaper in regular stores.",1
2906,"A tasty snack, but a little too sweet.  Don't leave them in a warm car they get horribly sticky.  Not for someone with braces either.",1
2909,These were a little disappointing. The hot chocolate is very watery and the flavor is a bit strange...kind of plastic tasting. Haven't been able to find a good brand of hot chocolate for keurig,1
2910,My sweet little Persian looks like she is dying. She's been puking all night because of these treats. How has this item not been recalled?,1
2920,"These are great.  I'm not a huge fan of vegetables, but I'll snack on these.",1
2923,"This Hafi Lingonberry preserves not only arrived in a timely fashion, but also adds favorably to our morning and afternoon snack experiences.  Not too sweet, not too tart.  My husband adds it to the very healthy shake he makes for the two of us each morning.  I also occasionally like to get my healthy bit of snack in by dipping a few toasted pita chips in the early afternoon when I get most hungry.  Just one or two chips with a total of about one teaspoon of preserves will do it for me for a healthy snack that will not spoil my dinner.  Very happy with the product.",1
2924,"I buy these for the whole family.  Coconut Cream Pie is our favorite flavor.  (We also like the chocolate varieties and Key Lime Pie.)  My 5yo and 2yo sons think these are a real treat since they are so sweet.  I love the simple, natural ingredients too.  They are a little pricey, but healthier foods usually are.",1
2932,"This seems like a pretty straightforward drink. It's coconut juice and it's pineapple juice, with a bit of sugar and not much else.  They claim it's a good source of potassium and electrolytes.  For me it was pretty tasty. Granted it was also very sweet. Is it a ""health drink""? I don't know if I'd go that far. It has Vitamin C and trace amounts of Calcium / Iron, but not much else other than sugar.  For what it is (something sweet to sip), it's pretty good.",1
2934,"I wanted to try Cherrytree Cola for no particular reason other than I'd heard Fentimans makes some pretty good drinks. So I ordered a few from Amazon, and they shipped in like three days. I absolutely love this soda. I don't drink much pop because the carbonation is overbearing for me, but this was different. It was much smoother than regular colas and had a great taste. The only downside is that it's expensive. I won't be purchasing more right away, but if I could I would!",1
2936,"I have a tendency to avoid products with artificial sweeteners, and this includes sodas with high fructose corn syrup.  The Switch is a line of fruit juice sodas with no added sweeteners--not even cane sugar.  It has carbonated water, fruit juice, some natural flavors and colors, and vitamin C.  If you're going to drink soda, carbonated fruit juice is the best way to go.  The Switch has several flavors, including Orange Tangerine.  However, it's clear some flavors are better than others.  The Orange Tangerine has a harsh aftertaste that another flavor I tried does not.  I've tried other citrus juice sodas and enjoyed them, but something went wrong in the flavoring of this particular soda.  If you're looking for an orangey soda, try Izze's Sparking Clementine instead.",1
2940,"I'm not sure that these bars are really all that different from a candy bar -- they're pretty sweet and not exactly low-calorie. However, they are quite tasty.",1
2942,"This particular flavor is almost impossible to find,and in my opinion,it is one of the best.I was very happy to find it on Amazon(what can't you find on Amazon?).This flavor is tart and refreshing,just right for Arizona summers,where i happen to live.It is not even halfway through  June, and the temps are triple digits! Thank goodness for this wonderful drink,which also keeps me hydrated...just mix with water and you are good to go.",1
2947,"This product tastes just like any other cinnamon bun!  I was skeptic at first...but the taste is very good.  Everybody at home liked them. At 3g net carbs, it is a treat you can afford in your coffee break in your low carb lifestyle.",1
2949,These are really good tasting lentils. The first thing I notice was the lack of that shinny coating you see on store bought lentils. When you open the big you can tell right away there is something different about these. They cook easily and hold their shape and taste great.,1
