Text,Topic label
"If you are already a fan of illy coffee in general (whole bean, ground, espresso), most likely you'll enjoy this can of Cappucino Coffee.  The flavor of this drink is heavy on coffee with light milk (lowfat) added. The bitterness of the coffee is only lightly offset by the milk, so hopefully if you decide on this drink, it will be for a coffee flavor and not a more milky coffee flavor. There is also a hint of sweetness though I did notice that the sweetness seems to be closer to the bottom of the can. The can indicates that it shouldn't be shaken, so maybe this is expected?  There are 100 calories per can and gave me a decent caffeine jolt.  The can indicates this is a product of Denmark and is distributed by the Coca Cola company. The weird part here is that illy is an Italian brand... guess it costs too much to import from Italy? No idea there.  I only received one can as part of the Vine program, but have purchased single serve cans of this on my own and will, without doubt, purchase further cans of it.",coffee
"Finding great tasting steel oats that cook as quickly as processed oatmeal is not easy to do. These oats can even be microwaved and never get gummy. I originally found these in California while visiting family and could not find them in Virginia when I returned home. You have to purchase two big bags minimum when getting them from the Internet,  and they are big bags, but I intend to share one with friends.",chips
"""Dead Heat"" is the finest quality ""Gucci"" hot sauce I've ever tried.  And I'm an experienced hot sauce aficionado.  It's hot enough to be powerul (use one drop at a time), yet not so hot as to be dangerous to the touch or unusuable for cooking.  People who make hot wings at home, and who are looking for a superior hot sauce to add a measured heat to your wings...this is your sauce!  Very, very good.",chocolate_milk_nuts_oil
"I tried another of these Switch products and was less than pleased, but maybe it was the flavor which I think was supposed to be watermelon. The black cherry went down a lot easier although it's still a tad too acidic for me. But it tastes good, you know, like black cherry.  Brian W. Fairbanks",flavor
i like the taste no way to tell if it works for diabetes yet. i haven't taken it long enough,grocery
I have to respectfully disagree with some of the other reviewers.  Although I did not find this the best version of Earl Grey out there it was very tasty and I enjoyed it.  For a system that can provide me with Tea at a moments notice I am quite pleased.  You can't expect something that provides you convenience like the Tassimo to produce the same results as hand brewing from a tea bag or leaves.,tea
"I actually loved this flavor, I bought one of each of argo tea flavors from my local store; I liked this one the most.  Im not sure what kind of tastes the other two reviewers have, but im amazed that they hated it so much.  The mint and lime mix together wonderfully, it might even mix well with gin.  I noticed the mint flavor at first, followed by a tart lime flavor at the end.  I will be buying more.  According to the bottle its made with ""Armeniam Mint tea,"" not black tea as one of the reviewers noted.",flavor
"I have never had any hot chocolate that tastes better than this. Not homemade, not from starbucks, not from Swissmiss... This is hands down the best I've ever had. I go through so much of this stuff because whenever friends come over, they go straight for it.  But what happened to the price? Most k-cups run from about $0.45 - $0.65 but Amazon has these things going for $0.92. Even Bed Bath & Beyond has them cheaper than that. Bring the price back down to something reasonable and your 5-star review will return.",grocery
My second purchase of this  cofee & like the first cup it has been wonderful to wake up to.  Not too bold or brash but a good drink to start the day with,carbohydrates_meal
The Bonzai I ordered came well before the estimated date...  however... the tree I got as a gift was TINY. Nothing like it looks like in the product picture.,chips
These are the best tasting of the Crown Prince offerings for Sardines in Olive Oil.,chocolate_milk_nuts_oil
"I like cream cheese but it is too heavy. This Valbreso feta cheese tastes great though. It is not heavy. I tried it in Salad, with toast for breakfast, with Pita bread. They all taste good.",snacks
